molecule,atom,nombre,Hyd,Mol,Pol,Gas,Ab-R2,Ab-pi2H,Ab-sumA2H,Ab-sumB2H,Ab-sumB20,total
CHEMBL519410,19,N,0.14826303281522296,-0.0002692760954520256,-0.01841358285367281,-1.175077645206521,4.168715747639286,-3.8556463677553183,0.12342356956285948,1.3266098535797,-0.7230053016620166,0.2255732819436227
CHEMBL519410,20,C,0.04842070734400844,-0.00013286458323820535,-0.01345486575709523,-1.1715496277229542,4.295739308047802,-4.044763495226266,0.030688973147703687,1.0812803299049547,0.0,0.4572017170744509
CHEMBL519410,21,C,-0.06301074664980147,-0.0005807813277380953,-0.01323067471048156,-2.928363461059008,10.969102830196093,-10.08735438066173,0.0,2.4783847443913527,0.0,0.5859207820982202
CHEMBL519410,22,C,-0.05868779404538848,-0.0003897244308260259,-0.025247622501797462,-2.1983324995918627,8.205177005135459,-7.537662142990774,0.0,1.8559967630800516,0.0,0.4718272365743983
CHEMBL519410,23,F,-0.0751441941417266,-2.1780653672666544e-05,-0.004196357814125293,-0.42228831278006196,1.619170192866184,-1.4658676334929366,0.0,0.3544189314663621,0.033510077183773246,0.27055417455333086
CHEMBL519410,24,C,-0.06527316808911149,-0.0002876270416076315,-0.03529666292117184,-1.0905468957784992,4.079515830389459,-3.796336972821349,0.0,0.9454251724300776,-0.024370965224562363,0.24380196286277103
CHEMBL519410,25,C,-0.07826286462918697,-0.00026966465216358553,-0.04236489540792154,-0.8383186043469324,3.12736063605234,-2.92411852089722,0.0,0.7315642004207107,-0.024370965224562363,0.18219257323459906
CHEMBL519410,26,C,-0.06527316808911149,-0.0002876270416076315,-0.03529666292117173,-1.0905468957784992,4.079515830389457,-3.796336972821348,0.0,0.9454251724300777,-0.024370965224562363,0.2438019628627707
CHEMBL519410,27,C,-0.05868779404538848,-0.0003897244308260259,-0.025247622501797462,-2.1983324995918627,8.205177005135459,-7.537662142990774,0.0,1.8559967630800516,0.0,0.47182723657439785
CHEMBL519410,28,F,-0.0751441941417266,-2.1780653672666544e-05,-0.004196357814125293,-0.42228831278006207,1.619170192866184,-1.4658676334929366,0.0,0.35441893146636205,0.033510077183773246,0.27055417455333086
CHEMBL519410,29,C,-0.09532477352653573,-0.0016414516449310182,-0.06558645556595599,-2.948725485505033,10.341246400937615,-9.515720803356933,0.10019688640759583,2.3594145337068357,0.0,0.4048321033721929
CHEMBL519410,30,C,0.20223623071652286,-0.0037861477328803694,-0.04012708260515818,-1.6551605075900393,5.6622517458069686,-5.51224690514602,0.15595719016071166,1.3401204640923143,0.19767560682145024,0.5778938464434062
CHEMBL519410,31,O,0.004195230801985021,-0.00011229007632270708,-0.00615027712705658,-0.33111702151666156,1.1565648781729836,-1.3210333237808494,0.023565181371744418,0.36819486846906635,-0.4207376357518197,-0.29565713751739536
CHEMBL519410,32,N,0.2772441510203548,-0.0002689206051253555,-0.008855273891652034,-0.33712652048777547,1.184460399630949,-1.2257379715494972,0.11965403742224874,0.4792917110233544,-0.7893484847733253,-0.06971362029093353
CHEMBL488814,1,C,-0.03684536920950291,-0.00035918501692285655,-0.04018237339080055,-1.3268482455319641,4.606290865594209,-4.3482800046000945,0.014304182399353414,1.1786275428441118,-0.024370965224562363,0.25330969978336115
CHEMBL488814,2,N,0.05830005373320514,-0.00015901123613190575,-0.027191360370407286,-1.1700876782200003,4.205143057055399,-4.078749989607143,0.0,1.1927365951675306,-0.4559401410761875,-0.04497522263420051
CHEMBL488814,3,C,-0.13994915903792152,-0.000887777176358603,-0.08259417545667713,-2.053639475700259,8.215472864664314,-7.4010266262671625,0.040363801970539084,1.7420371277575826,0.07717472321111414,0.6279245558847044
CHEMBL488814,4,N,0.10607322147222005,-0.00045285610459631074,-0.02776613512361009,-1.3825644464342939,5.4244241064423715,-4.992133795636785,0.16297433993311955,1.395791396954586,-0.7290980429681572,0.18822104045438992
CHEMBL488814,5,C,-0.2191526218123223,-0.001319443732119434,-0.05022559340074917,-1.9416690925305558,7.328126196205755,-6.680453276696922,0.040363801970539084,1.6123334005513819,0.0,0.31897662247454317
CHEMBL488814,6,C,-0.10322345798070456,-0.0004912879971247246,-0.030128296096292195,-1.1231943134739617,4.101390657792321,-3.8309348899488107,0.0,0.9190245693609359,-0.024370965224562363,0.13904526835133582
CHEMBL488814,7,C,-0.10322345798070456,-0.0004904866521639452,-0.028450005560278768,-1.2128426938793258,4.461460575710402,-4.17295640949729,0.0,0.9957620463567041,-0.024370965224562363,0.1458618551923149
CHEMBL488814,8,C,-0.22515039440830908,-0.0013055701034798985,-0.05225380710233174,-2.509977419406316,9.447584162634383,-8.589771426375012,0.0,2.027635073204204,0.0,0.32773387036267065
CHEMBL488814,9,N,0.2225335687924662,-0.0003519030335528769,-0.03780428821707704,-2.8019219741103525,9.853503529179648,-8.772627928543557,0.0,2.304983928560977,-0.6610624317162541,0.33822575283183376
CHEMBL488814,10,C,0.12091898939381847,-9.231038317701154e-05,-0.021691914703230522,-1.1807015993869858,4.209408263038268,-3.8237631215024277,0.0,0.8669131679456117,0.0,0.40196472632141333
CHEMBL488814,11,C,0.08991132668525117,-3.9228675246685584e-05,-0.017063749707256784,-0.7488778241337446,2.6320147560944105,-2.3919425740637625,0.0,0.5997228401634975,0.0,0.39469879828268367
CHEMBL488814,12,O,0.05594525201442796,-1.0822163436472901e-05,-0.012128979337606902,-0.7485915414026572,2.3230960371885865,-2.138037898661287,0.0,0.8676897600305133,-0.670201543675465,-0.09126648408738969
CHEMBL488814,13,C,0.08991132668525117,-3.9228675246685584e-05,-0.01706374970725678,-0.748877824133745,2.6320147560944105,-2.3919425740637625,0.0,0.5997228401634975,0.0,0.3946987982826828
CHEMBL488814,14,C,0.12091898939381847,-9.231038317701154e-05,-0.021691914703230508,-1.1807015993869858,4.209408263038268,-3.8237631215024277,0.0,0.8669131679456117,0.0,0.40196472632141333
CHEMBL488814,15,C,-0.10322345798070456,-0.0004904866521639452,-0.028450005560278768,-1.2128426938793262,4.4614605757104036,-4.17295640949729,0.0,0.9957620463567043,-0.024370965224562363,0.1458618551923169
CHEMBL488814,16,C,-0.10322345798070456,-0.0004912879971247245,-0.030128296096292195,-1.1231943134739617,4.101390657792321,-3.8309348899488125,0.0,0.9190245693609358,-0.024370965224562363,0.13904526835133404
CHEMBL488814,17,N,0.03333946038168755,-0.00025462263978986467,-0.024935484552389087,-1.5711592326675135,5.820024033262636,-5.56539573423224,0.0,1.4586442366442969,-0.4173527794706305,-0.03611687135440739
CHEMBL488814,18,C,-0.17773512639263825,-0.0013116111595679267,-0.05524794151136292,-2.690668878597948,9.877936448742387,-8.974791111884212,0.0449931555470571,2.311874945871292,0.03858736160555707,0.6046104941401022
CHEMBL488814,19,N,0.14826303281522296,-0.00026924443309261464,-0.01885632722685046,-1.1737921221031136,4.140861740490703,-3.8169262789014775,0.12342356956285948,1.3103750877911176,-0.7230053016620166,0.2210474082528857
CHEMBL488814,20,C,0.04842070734400844,-0.0001317622330037419,-0.016712188298113495,-1.0853706876510816,3.9596488129461713,-3.706477220099133,0.030688973147703687,0.9846875034652312,0.0,0.4457273905413174
CHEMBL488814,21,C,-0.07600044318987695,-0.000563719397816232,-0.028784409587153226,-2.48584902492676,9.321815388839386,-8.538392317272487,0.0,2.067694005530657,0.0,0.4908927319154861
CHEMBL488814,22,C,-0.06345740405662784,-0.00034629079202522575,-0.02005416927312975,-1.4876953782918294,5.529173945781896,-5.105993642846375,0.0,1.250166399483485,-0.024370965224562363,0.3083957467003655
CHEMBL488814,23,C,-0.06050355807787215,-0.0003267195106545709,-0.052945014226562725,-1.5843324997571155,5.925049582750613,-5.4056549392107085,0.0,1.3104886163742167,0.0,0.3627487202614511
CHEMBL488814,24,F,-0.0751441941417266,-1.9327348616232124e-05,-0.006702163429758309,-0.32922173718158443,1.258843046247586,-1.1232615850824843,0.0,0.26429316490990873,0.02538642210891913,0.2451468780017788
CHEMBL488814,25,C,-0.06527316808911149,-0.0002822457616333121,-0.03942745913226653,-1.0652786180042444,3.9642465240436175,-3.653836638375241,0.0,0.8983266069511515,-0.024370965224562363,0.24507728832724476
CHEMBL488814,26,C,-0.06527316808911149,-0.0002889664766513376,-0.03119435595447395,-1.1655556068299093,4.32370990523723,-3.993097508177625,0.0,0.9875400038324782,-0.024370965224562363,0.2624425902369103
CHEMBL488814,27,C,-0.05868779404538848,-0.0003882143571760346,-0.03299040537654285,-2.102797368957207,7.840048990045448,-7.151930815603587,0.0,1.7427836112788089,0.0,0.46701125490388984
CHEMBL488814,28,F,-0.0751441941417266,-2.1754047465410487e-05,-0.004690899449139682,-0.4151276599935406,1.5750401073818516,-1.4173747934164131,0.0,0.34196107159534755,0.02538642210891913,0.26100155195736796
CHEMBL488814,29,C,-0.09532477352653573,-0.0016414516516224313,-0.06558670510096776,-2.950288190895754,10.343635310500286,-9.516918370059788,0.10019688640759583,2.3594145337068357,0.0,0.40446049129958483
CHEMBL488814,30,C,0.20223623071652286,-0.0037861477328803694,-0.04012708260515818,-1.6553257046349823,5.66241096628041,-5.5123243392062395,0.15595719016071166,1.3401204640923143,0.19767560682145024,0.5778104358116842
CHEMBL488814,31,O,0.004195230801985021,-0.00011229007632270708,-0.00615027712705658,-0.3311158032222782,1.1565683717363548,-1.3210346796318257,0.023565181371744418,0.36819486846906635,-0.4207376357518197,-0.2956537815106174
CHEMBL488814,32,N,0.2772441510203548,-0.0002689206051253555,-0.008855273891652034,-0.3371237249297342,1.1844638931943205,-1.2257393274004735,0.11965403742224874,0.4792917110233544,-0.7893484847733253,-0.06970868702049693
CHEMBL529443,1,C,-0.03684536920950291,-0.00035918501692285655,-0.04018237339080055,-1.326846731318157,4.606290865594209,-4.3482805761843295,0.014304182399353414,1.1786275428441118,-0.024370965224562363,0.253310642412934
CHEMBL529443,2,N,0.05830005373320514,-0.00015901123613190575,-0.027191360370407286,-1.1700877468745992,4.205143057055399,-4.078749989607143,0.0,1.1927365951675306,-0.4559401410761875,-0.04497529128879896
CHEMBL529443,3,C,-0.13994915903792152,-0.000887777176358603,-0.08259417545667713,-2.053638029177569,8.215472864664314,-7.401027197851397,0.040363801970539084,1.7420371277575826,0.07717472321111414,0.6279254308231612
CHEMBL529443,4,N,0.10607322147222005,-0.00045285610459631074,-0.02776613512361009,-1.382564474964513,5.4244241064423715,-4.992133795636785,0.16297433993311955,1.395791396954586,-0.7290980429681572,0.18822101192416996
CHEMBL529443,5,C,-0.2191526218123223,-0.001319443732119434,-0.05022559340074917,-1.9416690933668503,7.328126196205755,-6.680453276696922,0.040363801970539084,1.6123334005513819,0.0,0.3189766216382468
CHEMBL529443,6,C,-0.10322345798070456,-0.0004912879971247246,-0.030128296096292195,-1.1231943134878195,4.101390657792321,-3.8309348899488107,0.0,0.9190245693609359,-0.024370965224562363,0.13904526833747757
CHEMBL529443,7,C,-0.10322345798070456,-0.0004904866521639452,-0.028450005560278768,-1.2128426938793635,4.461460575710402,-4.17295640949729,0.0,0.9957620463567041,-0.024370965224562363,0.1458618551922776
CHEMBL529443,8,C,-0.22515039440830908,-0.0013055701034798985,-0.05225380710233174,-2.509977419406318,9.447584162634383,-8.589771426375012,0.0,2.027635073204204,0.0,0.32773387036267065
CHEMBL529443,9,N,0.2225335687924662,-0.0003519030335528769,-0.03780428821707704,-2.8019219741103525,9.853503529179648,-8.772627928543557,0.0,2.304983928560977,-0.6610624317162541,0.33822575283183376
CHEMBL529443,10,C,0.12091898939381847,-9.231038317701154e-05,-0.021691914703230522,-1.1807015993869858,4.209408263038268,-3.8237631215024277,0.0,0.8669131679456117,0.0,0.40196472632141333
CHEMBL529443,11,C,0.08991132668525117,-3.9228675246685584e-05,-0.017063749707256784,-0.7488778241337446,2.6320147560944105,-2.3919425740637625,0.0,0.5997228401634975,0.0,0.39469879828268367
CHEMBL529443,12,O,0.05594525201442796,-1.0822163436472901e-05,-0.012128979337606902,-0.7485915414026572,2.3230960371885865,-2.138037898661287,0.0,0.8676897600305133,-0.670201543675465,-0.09126648408738969
CHEMBL529443,13,C,0.08991132668525117,-3.9228675246685584e-05,-0.01706374970725678,-0.748877824133745,2.6320147560944105,-2.3919425740637625,0.0,0.5997228401634975,0.0,0.3946987982826828
CHEMBL529443,14,C,0.12091898939381847,-9.231038317701154e-05,-0.021691914703230508,-1.1807015993869858,4.209408263038268,-3.8237631215024277,0.0,0.8669131679456117,0.0,0.40196472632141333
CHEMBL529443,15,C,-0.10322345798070456,-0.0004904866521639452,-0.028450005560278768,-1.212842693879363,4.4614605757104036,-4.17295640949729,0.0,0.9957620463567043,-0.024370965224562363,0.1458618551922796
CHEMBL529443,16,C,-0.10322345798070456,-0.0004912879971247245,-0.030128296096292195,-1.1231943134878195,4.101390657792321,-3.8309348899488125,0.0,0.9190245693609358,-0.024370965224562363,0.1390452683374758
CHEMBL529443,17,N,0.03333946038168755,-0.00025462263978986467,-0.024935484552389087,-1.5711363758251515,5.820008251821425,-5.56540297445169,0.0,1.4586442366442969,-0.4173527794706305,-0.036117036172706396
CHEMBL529443,18,C,-0.17773512639263825,-0.0013116111596108435,-0.05524794151136292,-2.690236149572126,9.87747837591433,-8.974735993752116,0.0449931555470571,2.311874945871292,0.03858736160555707,0.6046402684699189
CHEMBL529443,19,N,0.14826303281522296,-0.0002692444338403923,-0.01885582815682682,-1.1713810217353564,4.136312961182526,-3.8153183439397127,0.12342356956285948,1.3104006531186956,-0.7230053016620166,0.2205437286710863
CHEMBL529443,20,C,0.04842070734400844,-0.00013176161627667942,-0.016641941140878302,-1.0761174282660964,3.947340026449929,-3.707838899642886,0.030688973147703687,0.9862406496316223,0.0,0.4429335778266602
CHEMBL529443,21,C,-0.07600044318987695,-0.0005637272244859818,-0.027073922040328213,-2.497053050624385,9.378151132138655,-8.635111489173587,0.0,2.098602296947375,0.0,0.4719240487529006
CHEMBL529443,22,C,-0.07644710059670332,-0.0003322085254345519,-0.028981513034450956,-1.1732432591658593,4.372540803372701,-4.0843574743442455,0.0,1.006616016196709,-0.024370965224562363,0.22239755059768854
CHEMBL529443,23,C,-0.07826286462918697,-0.0002748847548928419,-0.04016042445144985,-0.8553926972864998,3.1738327402173248,-2.971608281894132,0.0,0.7427036127273053,-0.024370965224562363,0.1774394866234417
CHEMBL529443,24,C,-0.06527316808911149,-0.00028225578208682773,-0.03787187052805985,-1.091807571132621,4.050850673069094,-3.7512589907546596,0.0,0.9262046327641185,-0.024370965224562363,0.2371637362416468
CHEMBL529443,25,C,-0.047513861537796666,-0.0003416801711532932,-0.03500646698932064,-2.157230407070762,7.856840034629816,-7.163999330641604,0.0,1.757067370866092,0.0,0.44078891100480666
CHEMBL529443,26,F,-0.0751441941417266,-1.989265700858178e-05,-0.005028166956956959,-0.41408404775309604,1.5822258040820492,-1.4199888317793061,0.0,0.35159135886969484,-0.02538642210891913,0.22513885947426548
CHEMBL529443,27,C,-0.04569809750531299,-0.00040317447930962943,-0.015012634333622765,-2.6726529584899863,9.758520123260745,-8.909152861114585,0.0,2.1885235566005496,0.0,0.5350972058580123
CHEMBL529443,28,F,-0.0751441941417266,-2.2319350454233793e-05,-0.003016653441326511,-0.49880843055755664,1.896364816968019,-1.7143878225741322,0.0,0.4271441516849511,-0.02538642210891913,0.2377163783983896
CHEMBL529443,29,C,-0.09532477352653573,-0.0016414516516224313,-0.06558670510096776,-2.9502568632475823,10.343619512364501,-9.51692647201906,0.10019688640759583,2.3594145337068357,0.0,0.40446791885269784
CHEMBL529443,30,C,0.20223623071652286,-0.0037861477328803694,-0.04012708260515818,-1.6553240484056926,5.66241096628041,-5.512324910790475,0.15595719016071166,1.3401204640923143,0.19767560682145024,0.577811520456738
CHEMBL529443,31,O,0.004195230801985021,-0.00011229007632270708,-0.00615027712705658,-0.33111580788942496,1.1565683717363548,-1.3210346796318257,0.023565181371744418,0.36819486846906635,-0.4207376357518197,-0.29565378617776406
CHEMBL529443,32,N,0.2772441510203548,-0.0002689206051253555,-0.008855273891652034,-0.3371237349841766,1.1844638931943205,-1.2257393274004735,0.11965403742224874,0.4792917110233544,-0.7893484847733253,-0.06970869707493954
CHEMBL487460,1,O,0.004856783939979524,-3.427575210382603e-05,-0.008759783313050717,-0.40826597974083556,1.237268181630245,-1.1898256012409854,0.25926523200742935,0.4368949765306811,-0.6316141820699078,-0.06179064602709261
CHEMBL487460,2,C,-0.28344183261847433,-0.0007265129360626698,-0.05749179642368152,-1.6138613432896118,5.789565356099614,-5.261701900527474,0.1129770333505295,1.296391728167082,0.0,0.22013473380337634
CHEMBL487460,3,C,-0.1099442497389473,-0.00037852845406194266,-0.04656808455280559,-0.9935321631721801,3.549317966223337,-3.2543377390943666,0.0,0.7620097577499044,-0.024370965224562363,0.12061999571777285
CHEMBL487460,4,C,-0.07826286462918697,-0.0002884679596230097,-0.04408049594052965,-0.8386644693737664,2.984215700835236,-2.7536115310197697,0.0,0.6644775331754984,-0.024370965224562363,0.14783844184475162
CHEMBL487460,5,C,-0.0764471005967033,-0.00033343122228122557,-0.039566882416916305,-1.0811517492607305,3.8852555804799316,-3.573561965722484,0.0,0.8603875175800638,-0.024370965224562363,0.18863500559777305
CHEMBL487460,6,C,-0.08899013972995246,-0.0005612957419445137,-0.052570298695179485,-1.974159576586303,7.222344022212776,-6.567588248179853,0.0,1.5360524863323375,0.0,0.31295095159333597
CHEMBL487460,7,C,0.04842070734400844,-0.00013122338407637338,-0.020714321544751807,-0.9971436359242363,3.5664969455964535,-3.3123514420234548,0.030688973147703687,0.8715326867759183,0.0,0.4252226919690199
CHEMBL487460,8,N,0.14826303281522296,-0.0002692245187572888,-0.019331406426508296,-1.1758437128071857,4.114548238180406,-3.778325629465825,0.12342356956285948,1.2928523043656013,-0.7230053016620166,0.22073587202525258
CHEMBL487460,9,C,-0.17773512639263822,-0.001311611564629909,-0.05528216741871772,-2.6970773675303708,9.88964829312307,-8.979149334359882,0.0449931555470571,2.310596621518207,0.03858736160555707,0.6116938265091102
CHEMBL487460,10,N,0.03333946038168755,-0.00025462264587813394,-0.024935734087400907,-1.572217109775285,5.822234314229573,-5.566745116645823,0.0,1.4586442366442962,-0.4173527794706305,-0.028863349388004667
CHEMBL487460,11,C,-0.13994915903792152,-0.000887777176358603,-0.08259417545667713,-2.0537224949571504,8.215644716640488,-7.401116645310706,0.040363801970539084,1.742037127757582,0.07717472321111414,0.635374119622365
CHEMBL487460,12,N,0.10607322147222005,-0.00045285610459631074,-0.02776613512361009,-1.3825547730998662,5.424427600005743,-4.992135151487759,0.16297433993311955,1.395791396954586,-0.7290980429681572,0.19568360156313458
CHEMBL487460,13,C,-0.2191526218123223,-0.001319443732119434,-0.05022559340074917,-1.9416685968321108,7.328126196205755,-6.680453276696922,0.040363801970539084,1.6123334005513819,0.0,0.32642786823490777
CHEMBL487460,14,C,-0.10322345798070456,-0.0004912879971247246,-0.030128296096292195,-1.1231942992115758,4.101390657792321,-3.8309348899488107,0.0,0.9190245693609359,-0.024370965224562363,0.1464960326756423
CHEMBL487460,15,C,-0.10322345798070456,-0.0004904866521639452,-0.028450005560278768,-1.2128426937940824,4.461460575710402,-4.172956409497291,0.0,0.9957620463567041,-0.024370965224562363,0.15331260533947902
CHEMBL487460,16,C,-0.22515039440830908,-0.0013055701034798985,-0.05225380710233174,-2.5099774194024755,9.447584162634383,-8.589771426375012,0.0,2.027635073204204,0.0,0.33518462042843167
CHEMBL487460,17,N,0.2225335687924662,-0.0003519030335528769,-0.03780428821707704,-2.801921974110332,9.853503529179648,-8.772627928543557,0.0,2.304983928560977,-0.6610624317162541,0.3456765028937756
CHEMBL487460,18,C,0.12091898939381847,-9.231038317701154e-05,-0.021691914703230522,-1.1807015993869858,4.209408263038268,-3.8237631215024277,0.0,0.8669131679456117,0.0,0.40941547638333387
CHEMBL487460,19,C,0.08991132668525117,-3.9228675246685584e-05,-0.017063749707256784,-0.7488778241337446,2.6320147560944105,-2.3919425740637625,0.0,0.5997228401634975,0.0,0.4021495483446042
CHEMBL487460,20,O,0.05594525201442796,-1.0822163436472901e-05,-0.012128979337606902,-0.7485915414026572,2.3230960371885865,-2.138037898661287,0.0,0.8676897600305133,-0.670201543675465,-0.08381573402546916
CHEMBL487460,21,C,0.08991132668525117,-3.9228675246685584e-05,-0.01706374970725678,-0.748877824133745,2.6320147560944105,-2.3919425740637625,0.0,0.5997228401634975,0.0,0.4021495483446033
CHEMBL487460,22,C,0.12091898939381847,-9.231038317701154e-05,-0.021691914703230508,-1.1807015993869858,4.209408263038268,-3.8237631215024277,0.0,0.8669131679456117,0.0,0.40941547638333387
CHEMBL487460,23,C,-0.10322345798070456,-0.0004904866521639452,-0.028450005560278768,-1.2128426937940824,4.4614605757104036,-4.17295640949729,0.0,0.9957620463567043,-0.024370965224562363,0.15331260533948124
CHEMBL487460,24,C,-0.10322345798070456,-0.0004912879971247245,-0.030128296096292195,-1.1231942992115762,4.101390657792321,-3.8309348899488125,0.0,0.9190245693609358,-0.024370965224562363,0.14649603267564051
CHEMBL487460,25,N,0.058300053733205154,-0.00015901123613190578,-0.027191360370407286,-1.1700654267473234,4.205157031308886,-4.07875541301105,0.0,1.1927365951675302,-0.4559401410761875,-0.03749367025002359
CHEMBL487460,26,C,-0.03684536920950291,-0.00035918501692285655,-0.04018237339080055,-1.3269564336334536,4.606444768621977,-4.3483535035250735,0.014304182399353414,1.1786275428441118,-0.024370965224562363,0.26073266584658217
CHEMBL487460,27,C,-0.09532477352653573,-0.001641451658313844,-0.06558695463597952,-2.9518695357176714,10.346153204105423,-9.518200506001342,0.10019688640759583,2.3594145337068357,0.0,0.4115654046614652
CHEMBL487460,28,C,0.20223623071652286,-0.0037861477328803694,-0.04012708260515818,-1.655484676252486,5.662573680317221,-5.512404139359342,0.15595719016071166,1.3401204640923143,0.19767560682145024,0.5851851281398079
CHEMBL487460,29,O,0.004195230801985021,-0.00011229007632270708,-0.006150277127056576,-0.3311141818156107,1.1565718652997266,-1.3210360354828028,0.023565181371744418,0.3681948684690663,-0.4207376357518197,-0.28819927232963455
CHEMBL487460,30,N,0.27724415102035477,-0.00026892060512535534,-0.008855273891652027,-0.3371204624550763,1.184467386757692,-1.2257406832514506,0.11965403742224874,0.4792917110233543,-0.7893484847733253,-0.062252536771524536
CHEMBL487460,31,C,-0.10812848570646363,-0.00044476915402540346,-0.0289795485537806,-1.400673373108436,5.03059691230632,-4.605993528918969,0.0,1.0801062631394605,-0.024370965224562363,0.1805365067609999
CHEMBL471559,1,C,-0.03684536920950291,-0.00035918501692285655,-0.04018237339080055,-1.3269551685754366,4.606444768621977,-4.3483535035250735,0.014304182399353414,1.1786275428441118,-0.024370965224562363,0.2607339309045996
CHEMBL471559,2,N,0.05830005373320514,-0.00015901123613190575,-0.027191360370407286,-1.1700644113877092,4.205157031308886,-4.0787554130110495,0.0,1.1927365951675306,-0.4559401410761875,-0.03749265489040854
CHEMBL471559,3,C,-0.13994915903792152,-0.000887777176358603,-0.08259417545667713,-2.053719560697126,8.21564471664049,-7.4011166453107045,0.040363801970539084,1.7420371277575826,0.07717472321111414,0.6353770538823926
CHEMBL471559,4,N,0.10607322147222005,-0.00045285610459631074,-0.02776613512361009,-1.3825543656794057,5.4244276000057425,-4.992135151487761,0.16297433993311955,1.395791396954586,-0.7290980429681572,0.19568400898359284
CHEMBL471559,5,C,-0.2191526218123223,-0.001319443732119434,-0.05022559340074917,-1.9416685855188174,7.328126196205755,-6.680453276696922,0.040363801970539084,1.6123334005513819,0.0,0.3264278795482012
CHEMBL471559,6,C,-0.10322345798070456,-0.0004912879971247246,-0.030128296096292195,-1.1231942990250654,4.101390657792321,-3.8309348899488107,0.0,0.9190245693609359,-0.024370965224562363,0.14649603286215265
CHEMBL471559,7,C,-0.10322345798070456,-0.0004904866521639452,-0.028450005560278768,-1.212842693793582,4.461460575710402,-4.17295640949729,0.0,0.9957620463567041,-0.024370965224562363,0.15331260533997929
CHEMBL471559,8,C,-0.22515039440830908,-0.0013055701034798985,-0.05225380710233174,-2.509977419402464,9.447584162634383,-8.589771426375012,0.0,2.027635073204204,0.0,0.3351846204284441
CHEMBL471559,9,N,0.2225335687924662,-0.0003519030335528769,-0.03780428821707704,-2.801921974110332,9.853503529179648,-8.772627928543557,0.0,2.304983928560977,-0.6610624317162541,0.3456765028937756
CHEMBL471559,10,C,0.12091898939381847,-9.231038317701154e-05,-0.021691914703230522,-1.1807015993869858,4.209408263038268,-3.8237631215024277,0.0,0.8669131679456117,0.0,0.40941547638333387
CHEMBL471559,11,C,0.08991132668525117,-3.9228675246685584e-05,-0.017063749707256784,-0.7488778241337446,2.6320147560944105,-2.3919425740637625,0.0,0.5997228401634975,0.0,0.4021495483446042
CHEMBL471559,12,O,0.05594525201442796,-1.0822163436472901e-05,-0.012128979337606902,-0.7485915414026572,2.3230960371885865,-2.138037898661287,0.0,0.8676897600305133,-0.670201543675465,-0.08381573402546916
CHEMBL471559,13,C,0.08991132668525117,-3.9228675246685584e-05,-0.01706374970725678,-0.748877824133745,2.6320147560944105,-2.3919425740637625,0.0,0.5997228401634975,0.0,0.4021495483446033
CHEMBL471559,14,C,0.12091898939381847,-9.231038317701154e-05,-0.021691914703230508,-1.1807015993869858,4.209408263038268,-3.8237631215024277,0.0,0.8669131679456117,0.0,0.40941547638333387
CHEMBL471559,15,C,-0.10322345798070456,-0.0004904866521639452,-0.028450005560278768,-1.212842693793582,4.4614605757104036,-4.17295640949729,0.0,0.9957620463567043,-0.024370965224562363,0.15331260533998128
CHEMBL471559,16,C,-0.10322345798070456,-0.0004912879971247245,-0.030128296096292195,-1.1231942990250658,4.101390657792321,-3.8309348899488125,0.0,0.9190245693609358,-0.024370965224562363,0.14649603286215088
CHEMBL471559,17,N,0.03333946038168755,-0.000254622645878134,-0.024935734087400907,-1.5721701230902525,5.822235499545717,-5.5667495032225105,0.0,1.4586442366442969,-0.4173527794706305,-0.028819563963516537
CHEMBL471559,18,C,-0.17773512639263825,-0.0013116115357735194,-0.05528216741871794,-2.6969597751827,9.889676809500873,-8.97925213380115,0.0449931555470571,2.310596621518206,0.03858736160555707,0.6117371358221692
CHEMBL471559,19,N,0.14826303281522296,-0.0002692192531589535,-0.01932371119494572,-1.1759192256271636,4.114818879780263,-3.779303604747045,0.12342356956285948,1.2928523043656006,-0.7230053016620166,0.21996072602107164
CHEMBL471559,20,C,0.04842070734400844,-0.00013102245208919115,-0.02027326977604879,-0.9977579303864657,3.568003977380992,-3.3177592123613264,0.030688973147703687,0.8714025630719593,0.0,0.4210187879501888
CHEMBL471559,21,C,-0.08899013972995244,-0.0005598209584064307,-0.04385536659290379,-1.9753450846426022,7.227525866660292,-6.58623642886961,0.0,1.546043256910644,0.0,0.3170062847589168
CHEMBL471559,22,C,-0.07644710059670332,-0.0003324349212609512,-0.03736558881956409,-1.084427710552479,3.8886681735683624,-3.5857223907778084,0.0,0.8598148150775333,-0.024370965224562363,0.17824079973497278
CHEMBL471559,23,C,-0.07826286462918697,-0.0002877515980132763,-0.03636972912411718,-0.839322970589889,2.9870694093226184,-2.7634184356834584,0.0,0.674614503152541,-0.024370965224562363,0.15807519760738822
CHEMBL471559,24,C,-0.08540267885646438,-0.0004600468521549798,-0.020666341040826652,-0.9791481044010797,3.5493873693293416,-3.2525416904056716,0.0,0.7833567325836482,-0.024370965224562363,0.20857827711368562
CHEMBL471559,25,C,-0.20461492615620044,-0.0020537323562869075,-0.02802393366403666,-1.5534195022413013,5.776915941702477,-5.211886318307265,0.0,1.237904036776021,0.0,0.2532455677348632
CHEMBL471559,26,Cl,-0.16036198311528396,-0.008098524306197877,-0.04597138939155365,-0.3332940381349079,1.2262277582936143,-1.123460270119612,0.0,0.264241224922412,0.0,0.057706780129926666
