mol;Class(80);uato0;uato(Std)1;uato(Std)2;uato(Std)3;uato(Std)4;uato(Std)5;uato(Std)6;uato(Std)7;uato(Std)8;uato(Std)9;uato(Std)10;uato(Std)11;uato(Std)12;uato(Std)13;uato(Std)14;uato(Std)15;uato(Dip)1;uato(Dip)2;uato(Dip)3;uato(Dip)4;uato(Dip)5;uato(Dip)6;uato(Dip)7;uato(Dip)8;uato(Dip)9;uato(Dip)10;uato(Dip)11;uato(Dip)12;uato(Dip)13;uato(Dip)14;uato(Dip)15;uato(Dip2)1;uato(Dip2)2;uato(Dip2)3;uato(Dip2)4;uato(Dip2)5;uato(Dip2)6;uato(Dip2)7;uato(Dip2)8;uato(Dip2)9;uato(Dip2)10;uato(Dip2)11;uato(Dip2)12;uato(Dip2)13;uato(Dip2)14;uato(Dip2)15;uato(Hyd)1;uato(Hyd)2;uato(Hyd)3;uato(Hyd)4;uato(Hyd)5;uato(Hyd)6;uato(Hyd)7;uato(Hyd)8;uato(Hyd)9;uato(Hyd)10;uato(Hyd)11;uato(Hyd)12;uato(Hyd)13;uato(Hyd)14;uato(Hyd)15;uato(Pols)1;uato(Pols)2;uato(Pols)3;uato(Pols)4;uato(Pols)5;uato(Pols)6;uato(Pols)7;uato(Pols)8;uato(Pols)9;uato(Pols)10;uato(Pols)11;uato(Pols)12;uato(Pols)13;uato(Pols)14;uato(Pols)15;uato(Mol)1;uato(Mol)2;uato(Mol)3;uato(Mol)4;uato(Mol)5;uato(Mol)6;uato(Mol)7;uato(Mol)8;uato(Mol)9;uato(Mol)10;uato(Mol)11;uato(Mol)12;uato(Mol)13;uato(Mol)14;uato(Mol)15;uato(Pol)1;uato(Pol)2;uato(Pol)3;uato(Pol)4;uato(Pol)5;uato(Pol)6;uato(Pol)7;uato(Pol)8;uato(Pol)9;uato(Pol)10;uato(Pol)11;uato(Pol)12;uato(Pol)13;uato(Pol)14;uato(Pol)15;uato(Van)1;uato(Van)2;uato(Van)3;uato(Van)4;uato(Van)5;uato(Van)6;uato(Van)7;uato(Van)8;uato(Van)9;uato(Van)10;uato(Van)11;uato(Van)12;uato(Van)13;uato(Van)14;uato(Van)15;uato(Gas)1;uato(Gas)2;uato(Gas)3;uato(Gas)4;uato(Gas)5;uato(Gas)6;uato(Gas)7;uato(Gas)8;uato(Gas)9;uato(Gas)10;uato(Gas)11;uato(Gas)12;uato(Gas)13;uato(Gas)14;uato(Gas)15;uato(Ato)1;uato(Ato)2;uato(Ato)3;uato(Ato)4;uato(Ato)5;uato(Ato)6;uato(Ato)7;uato(Ato)8;uato(Ato)9;uato(Ato)10;uato(Ato)11;uato(Ato)12;uato(Ato)13;uato(Ato)14;uato(Ato)15;uato(Ab-R2)1;uato(Ab-R2)2;uato(Ab-R2)3;uato(Ab-R2)4;uato(Ab-R2)5;uato(Ab-R2)6;uato(Ab-R2)7;uato(Ab-R2)8;uato(Ab-R2)9;uato(Ab-R2)10;uato(Ab-R2)11;uato(Ab-R2)12;uato(Ab-R2)13;uato(Ab-R2)14;uato(Ab-R2)15;uato(Ab-pi2H)1;uato(Ab-pi2H)2;uato(Ab-pi2H)3;uato(Ab-pi2H)4;uato(Ab-pi2H)5;uato(Ab-pi2H)6;uato(Ab-pi2H)7;uato(Ab-pi2H)8;uato(Ab-pi2H)9;uato(Ab-pi2H)10;uato(Ab-pi2H)11;uato(Ab-pi2H)12;uato(Ab-pi2H)13;uato(Ab-pi2H)14;uato(Ab-pi2H)15;uato(Ab-sumA2H)1;uato(Ab-sumA2H)2;uato(Ab-sumA2H)3;uato(Ab-sumA2H)4;uato(Ab-sumA2H)5;uato(Ab-sumA2H)6;uato(Ab-sumA2H)7;uato(Ab-sumA2H)8;uato(Ab-sumA2H)9;uato(Ab-sumA2H)10;uato(Ab-sumA2H)11;uato(Ab-sumA2H)12;uato(Ab-sumA2H)13;uato(Ab-sumA2H)14;uato(Ab-sumA2H)15;uato(Ab-sumB2H)1;uato(Ab-sumB2H)2;uato(Ab-sumB2H)3;uato(Ab-sumB2H)4;uato(Ab-sumB2H)5;uato(Ab-sumB2H)6;uato(Ab-sumB2H)7;uato(Ab-sumB2H)8;uato(Ab-sumB2H)9;uato(Ab-sumB2H)10;uato(Ab-sumB2H)11;uato(Ab-sumB2H)12;uato(Ab-sumB2H)13;uato(Ab-sumB2H)14;uato(Ab-sumB2H)15;uato(Ab-sumB20)1;uato(Ab-sumB20)2;uato(Ab-sumB20)3;uato(Ab-sumB20)4;uato(Ab-sumB20)5;uato(Ab-sumB20)6;uato(Ab-sumB20)7;uato(Ab-sumB20)8;uato(Ab-sumB20)9;uato(Ab-sumB20)10;uato(Ab-sumB20)11;uato(Ab-sumB20)12;uato(Ab-sumB20)13;uato(Ab-sumB20)14;uato(Ab-sumB20)15;uato(Ab-logL16)1;uato(Ab-logL16)2;uato(Ab-logL16)3;uato(Ab-logL16)4;uato(Ab-logL16)5;uato(Ab-logL16)6;uato(Ab-logL16)7;uato(Ab-logL16)8;uato(Ab-logL16)9;uato(Ab-logL16)10;uato(Ab-logL16)11;uato(Ab-logL16)12;uato(Ab-logL16)13;uato(Ab-logL16)14;uato(Ab-logL16)15
CHEMBL289356;1;13.0;6.250000000000001;31.912872222222223;44.22256541666666;152.40730081260807;311.4603203753607;929.8049513934812;2270.1044190369703;6445.849073683796;17025.067790289817;47724.81700453789;130576.90072045717;365977.86725483515;1018524.0860255322;2864255.4325960963;8044822.214968413;6.250000000000001;31.912872222222223;44.22256541666666;152.40730081260807;311.4603203753607;929.8049513934812;2270.1044190369703;6445.849073683796;17025.067790289817;47724.81700453789;130576.90072045717;365977.86725483515;1018524.0860255322;2864255.4325960963;8044822.214968413;6.250000000000001;31.912872222222223;44.22256541666666;152.40730081260807;311.4603203753607;929.8049513934812;2270.1044190369703;6445.849073683796;17025.067790289817;47724.81700453789;130576.90072045717;365977.86725483515;1018524.0860255322;2864255.4325960963;8044822.214968413;1.90089;29.846430124100003;13.000772296264687;115.689432438588;93.79236051292281;540.2141440142822;638.1844411991935;2763.9990996675688;4140.265051117355;14905.080406740262;26064.364132055543;83120.46398186483;161239.8202200007;474356.22009162884;987934.6813310202;101.03999999999999;2415.4628000000002;63896.081088000006;1823032.6902554003;54079940.717736736;1638520432.6155262;50239469194.53684;1551805781280.441;48176762181023.55;1501503939115588.5;4.694714689795222e+16;1.4719697983012014e+18;4.626597668327373e+19;1.457441810044022e+21;4.600406041071605e+22;49.81300000000001;248.80089700000002;1452.185058691;9314.643894311797;63433.70989656246;449294.22186805314;3267129.898129927;24187431.226755477;181310621.72556102;1371199641.681342;10437147971.724669;79830372025.7536;612891690189.1917;4719527640781.625;36431646565349.13;24.681;81.132265;283.30915592100007;1056.5625874709451;4089.0347350173715;16265.692143113434;66034.61970564214;272313.3747668595;1136818.4375665411;4792555.369598056;20365906.987596937;87116944.64221506;374716953.33475894;1619362582.3644156;7026431001.489388;21.999999999999996;65.28;205.156;687.2728;2390.3422;8548.426848000001;31210.4175316;115750.86726567998;434446.45299622;1645575.7295525167;6277023.869090294;24074486.390098684;92728383.09859493;358372528.74137616;1388779100.5128853;-0.6768860533118101;28.292683326746193;-2.6846529701115087;102.07645118499055;-4.44503465282371;430.0215257975497;15.931751949903337;1935.0908888371673;218.22542816179566;9019.211792277723;1585.8264476888776;42992.89802077526;9738.342441389435;208245.1066163642;55658.22100683842;202.243;3827.286093;89280.271523203;2436419.749076482;72654316.66713627;2260214141.0981326;71637953892.28336;2288824589468.6523;73377966576799.97;2355894050466009.0;7.568710262820971e+16;2.4322550627024476e+18;7.8171842060618e+19;2.5125587888187585e+21;8.07595411378438e+22;1.949;28.405433666666667;12.50951672122222;104.61474805393722;87.80287040513461;469.5575653076872;575.1228328828765;2333.8907803580532;3600.7191963645423;12311.528937435265;22012.703784073932;67480.54013078944;133011.90091719225;379694.64631726814;799585.9939625156;2.222;28.731645500000003;12.818618356805555;106.01074533636186;87.82076930789364;477.6856165127505;571.4143011872706;2385.59857768052;3582.77475306925;12641.118543091665;22023.016837760846;69577.25842067589;134051.38163634654;393094.5228735979;812329.7931953811;0.8009999999999999;28.406084999999997;5.036949927;103.385851134097;41.397177146908035;449.1345315901584;290.04040201905997;2117.584593413581;1846.1574700157341;10443.209332812305;11194.239528844992;53027.39757832821;66161.25630413313;274972.62166281685;385525.2702560184;0.707;28.234333;4.058083180999998;101.963576071065;34.92727935041228;434.5946541286554;249.27027731753446;1999.7542520104726;1595.3955779096036;9611.70358124221;9650.954663188742;47579.74499357704;56597.88093364147;240744.2558427691;325994.7494573774;0.686;28.21823999999999;3.9236795719999993;101.797521575076;34.238163971395316;433.1000516469678;245.5508515900974;1988.4726077992846;1574.1141615257766;9535.973314443556;9523.227241166758;47103.30960983433;55810.67117874655;237850.82798285523;321100.0623129477;9.143;35.29267166666667;64.29180626322221;192.87136073545435;482.3001888214033;1409.796066986555;3952.765779167939;11668.580267208923;34220.145129387296;102258.00637433847;306026.85280747514;923271.4132239022;2793133.2529630437;8485834.598274332;25844072.928808425
CHEMBL111654;1;10.0;4.85;25.152655555555555;35.354040999999995;124.48916403987653;260.8264917053148;800.4887590168853;2020.3834773148478;5916.241400698881;16197.330412851063;46879.18685775147;132805.91997581444;384111.01162005315;1104087.7751353288;3198836.9147690977;9254172.683326008;4.85;25.152655555555555;35.354040999999995;124.48916403987653;260.8264917053148;800.4887590168853;2020.3834773148478;5916.241400698881;16197.330412851063;46879.18685775147;132805.91997581444;384111.01162005315;1104087.7751353288;3198836.9147690977;9254172.683326008;4.85;25.152655555555555;35.354040999999995;124.48916403987653;260.8264917053148;800.4887590168853;2020.3834773148478;5916.241400698881;16197.330412851063;46879.18685775147;132805.91997581444;384111.01162005315;1104087.7751353288;3198836.9147690977;9254172.683326008;2.25269;23.195307144100003;14.13735008634669;92.64904871496218;101.6044687639023;465.05342072818314;729.200407773734;2653.802078087991;5150.671248365764;16312.469618777082;35854.67132416038;104647.09191469678;247111.7818522178;687810.5924406556;1692493.401310945;76.12;2098.5898;59863.868092000004;1771162.9146241802;53403267.703197554;1629535107.2166781;50117541592.952866;1550108231784.4944;48152417403791.87;1501142819346739.8;4.694157718775717e+16;1.4718797751952717e+18;4.626443358607144e+19;1.457413314079898e+21;4.600348474755842e+22;41.819;222.42404700000003;1360.2543072289998;9019.32701850645;62834.04827946783;451877.6306239349;3319437.934262201;24742722.72812189;186339928.8405311;1413860833.4303558;10787464677.349749;82656315978.19795;635450450988.2228;4898430762610.322;37844307839284.83;20.791;69.547253;251.164816441;960.312977531473;3805.528323633427;15482.60659852908;64254.38153076893;270777.3586040341;1154831.1648473456;4972058.495581975;21569819.18482194;94150826.87082645;413034785.37357366;1819522572.2943506;8043396744.57224;17.099999999999998;51.27;162.651;551.7335;1947.40211;7085.509647;26384.4832331;100041.20917734999;384753.53686205094;1496449.0290983163;5872205.115816364;23206071.565443426;92221823.66569167;368130069.93532443;1474732253.6854184;-0.4212517433253015;22.16877445508762;-1.6096095025639616;83.09740232947395;0.8395691922177466;368.89874132741784;59.052122984799574;1771.24919441867;589.6513498346742;8850.527163911274;4486.350649465352;45259.625193895416;30450.699373601477;234944.88596481617;194285.42961012252;162.21800000000002;3284.6298739999997;81811.12904918598;2332179.894618159;71181238.28567642;2239163778.4866858;71334140590.62906;2284399940701.54;73312957907177.44;2354929408319205.0;7.567258892373949e+16;2.4320314688474476e+18;7.816824104160143e+19;2.51249588104451e+21;8.075829009972215e+22;1.5540000000000003;22.383572;10.684181496;86.52921706267199;80.5769421970383;417.7990235510804;581.9569815850334;2287.1993503226586;4056.238676123914;13457.430868444724;27570.164140902198;82557.8238498467;184373.23868425706;518901.78678955877;1220448.8655198652;1.418;22.488851999999998;7.937760205999999;85.30559063355601;59.16820235512204;396.66693760472214;420.5592948314131;2056.139270127868;2865.6891388395234;11346.229615770899;18941.202764755515;65059.796700768224;122624.50161575654;382297.7669660859;782759.6708966823;0.41300000000000003;22.170569;2.5484449970000007;83.393645783761;27.236465702693298;379.5442279027344;224.5516155172159;1895.5025741431227;1626.9781164978367;9953.357647785308;10986.25336210779;53870.325517082434;71095.12299517047;297385.82279950497;447610.97348445264;0.25299999999999995;22.0485115;1.425216628;82.38427551986712;19.030034758320785;368.5306477116738;169.03286712921738;1798.1187445017927;1258.9995821459127;9192.568402580939;8560.73868681138;48350.85073876366;55184.6093575564;259184.69659501046;343911.89630981366;0.24600000000000005;22.0272375;1.3799096302500002;82.21329120466712;18.684802758577803;367.1859114943817;166.4932177040857;1788.3989396257857;1240.8365879922972;9125.772361514644;8433.905026200593;47906.612098957026;54318.545520273015;256297.1599252465;338117.21436764754;7.191;27.896210500000002;52.083976301250004;159.4483795168131;412.70327759365273;1244.9422645407235;3633.7767751973597;11137.166244948252;34045.5859043313;105814.41056562818;329610.36604738754;1033098.6357388238;3244517.6301224306;10215694.93197783;32204512.431612447
CHEMBL472940;1;24.0;14.575;63.865740277777775;110.04371348958333;348.69296745742383;823.9851596518265;2460.7139614565085;6672.1400157919215;19834.823486285066;57279.879926159076;171605.59385228093;510603.8971434909;1542676.5820315466;4659206.724458561;14167807.519217646;43130114.427329555;14.575;63.865740277777775;110.04371348958333;348.69296745742383;823.9851596518265;2460.7139614565085;6672.1400157919215;19834.823486285066;57279.879926159076;171605.59385228093;510603.8971434909;1542676.5820315466;4659206.724458561;14167807.519217646;43130114.427329555;14.575;63.865740277777775;110.04371348958333;348.69296745742383;823.9851596518265;2460.7139614565085;6672.1400157919215;19834.823486285066;57279.879926159076;171605.59385228093;510603.8971434909;1542676.5820315466;4659206.724458561;14167807.519217646;43130114.427329555;5.263;56.31983214;42.239721114034;234.50236826126974;290.4967999971019;1243.8077394580366;2053.286997267365;7497.8526643676305;14798.002653778243;48667.50623933454;107662.12739003683;330509.2891366822;786873.9648126361;2309733.4992010803;5765405.3835243825;91.06;2152.6858;49371.906334;1170688.1117168204;28079149.498499274;680927289.8370473;16676116881.594482;412014563269.08655;10258958268744.992;257181765025748.2;6485314738902664.0;1.643707323025262e+17;4.1841939023923364e+18;1.0691189982472326e+20;2.740558366855588e+21;87.4656;424.80579488;2419.199198348544;15324.592490889441;105066.47534353539;765940.5819713316;5856004.391281895;46424180.423357286;378109592.212551;3141234006.927685;26475571746.82779;225492273396.1308;1935149130408.5955;16699317725603.34;144690946873109.25;45.194;144.707858;503.678372426;1871.7439864398416;7225.5449340558735;28725.258890396803;116903.74310014388;484958.2082481971;2043653.2333864472;8724368.31520692;37645042.163589455;163884751.93834215;718768836.0906192;3172097634.3721986;14073304357.759907;40.7;123.085;393.07174999999995;1344.3612125;4758.072229375;17319.61934303125;64428.135823823424;243944.66716077004;937053.6570331613;3642174.9219517754;14294081.303322345;56545558.29431908;225151631.54513463;901338436.5030895;3624362833.1403627;-1.3458811838186864;54.59441336124716;-4.204608071719111;208.62105993207302;-16.415524998902583;986.23699624763;-72.45848879630245;5154.588086939395;-355.1918830515831;28321.753255413034;-1891.7459658570237;159749.8699687724;-10706.135136464818;914176.7799723847;-63118.25883624715;336.352;5507.8034;111004.483732144;2729884.966573555;76975083.48703144;2336806434.1488724;73475456651.40846;2347652295610.42;75575987076429.69;2442157182576396.0;7.90855440166038e+16;2.5647281493894584e+18;8.326514745806229e+19;2.7057892389920294e+21;8.800295907696133e+22;3.518;54.77033;26.709429146;217.29720172819398;184.56232125219543;1087.2747128703445;1301.6951270454704;6133.945354063493;9235.292061286542;37028.038775751236;65300.28734307106;232865.6322591851;458971.916969844;1503348.2372922678;3207162.137692558;2.274;54.287181000000004;15.000039754500001;209.28808547930623;98.11195645372459;1003.2086347719392;662.4368335648505;5345.734890549448;4521.262615391581;30115.62627858891;30780.76512689238;175140.65820379526;207980.5871255709;1038869.9969232918;1393134.4815536616;1.086;54.589698;3.5782060140000005;208.532663865602;17.98544249302189;985.4781551393129;100.8784927616688;5147.448390440103;604.6852958546885;28262.758101427036;3769.536414338061;159314.18631310164;23986.216066833003;911195.0443939482;153963.7017753109;1.2200000000000002;54.278253;5.692485155;207.57011793789422;32.57918219495637;981.8704725388743;201.70191529130676;5135.237570783637;1303.405175204427;28242.560404438394;8574.395664261578;159527.07758781643;56634.79952639184;914672.4101118007;373056.6340733718;1.238;54.282641;5.7839376635;207.60647977942423;33.03485999571128;982.1238358758947;204.15676135617673;5136.962866283466;1317.658417396983;28254.397350623072;8662.051871474116;159609.01787295044;57194.029209415006;915242.0371974579;376694.8333539471;14.797999999999998;64.173377;109.3852364705;350.5797023438383;832.8649133806906;2516.292606154376;6883.570556446561;20665.26774575638;60211.279646761315;181988.27859523357;546230.560046507;1664770.0371832773;5073223.336273192;15569436.269215897;47855604.53527031
CHEMBL286080;1;19.0;10.104999999999999;48.65694861111111;76.50467818749998;253.71574378802563;570.0062950376029;1718.852167755;4532.367360751563;13397.354367884951;37954.65559081563;112426.29467653137;329239.6552637059;982004.2019878546;2924308.3788124598;8781090.246808244;26398254.028087877;10.104999999999999;48.65694861111111;76.50467818749998;253.71574378802563;570.0062950376029;1718.852167755;4532.367360751563;13397.354367884951;37954.65559081563;112426.29467653137;329239.6552637059;982004.2019878546;2924308.3788124598;8781090.246808244;26398254.028087877;10.104999999999999;48.65694861111111;76.50467818749998;253.71574378802563;570.0062950376029;1718.852167755;4532.367360751563;13397.354367884951;37954.65559081563;112426.29467653137;329239.6552637059;982004.2019878546;2924308.3788124598;8781090.246808244;26398254.028087877;0.9746000000000002;43.59231734;12.363128696054;175.79566560069114;95.73835346844483;872.0661468533533;727.6976273700377;4780.78000805574;5380.3096015580495;27799.37781947978;38847.35801887165;168308.38681526843;275915.67603728606;1049973.7835140077;1938644.0632516078;52.49;1005.2266999999999;18492.924761000002;360509.80161362997;7129689.4738378925;142406941.9322223;2861345225.6705847;57702503383.08988;1166226054410.1636;23602313848268.062;478056232607050.75;9687594704731944.0;1.9637263726085693e+17;3.9812830398797855e+18;8.072564240876567e+19;56.0796;221.28206888;986.890964426544;4694.13418470861;23233.911231546637;118171.25789264978;613236.5743485251;3232676.0915580187;17259723.613252435;93135007.61877595;507084108.6082982;2781980539.8801136;15362237222.504992;85305723237.32011;475976507041.879;29.233999999999998;91.38150999999999;291.18460460600005;1011.080691983974;3626.4867838774444;13387.069696244003;50465.9521734965;193511.4098411876;752196.9528820826;2956155.278876237;11720929.304661475;46804692.10853093;187980448.71059257;758504322.9891537;3072206854.465132;31.9;95.60499999999999;302.85175;1028.0712124999998;3613.3323493749995;13050.202835031248;48125.679353823434;180496.72878857006;686377.1630727735;2640063.712501649;10251407.600329677;40122586.60469444;158080005.6248412;626320794.722579;2493336955.179627;-1.4353188897706204;42.68097445307247;-5.189566108187098;161.295647875307;-23.77947789739195;738.0361416744171;-106.63436120892281;3696.5500066373156;-471.050658682924;19455.31077751807;-2044.5479268394354;105593.1969121168;-8589.599166044078;585034.3086926943;-33818.28570961341;238.18099999999998;3058.3579870000003;40211.973871637;540922.9459895246;7434751.107802967;104244406.29039553;1488409053.8847475;21601189853.88573;318079727767.9438;4744126398584.474;71557561403764.73;1089974827159592.6;1.6745134659626454e+16;2.5917084891323402e+17;4.037225499050779e+18;1.6559999999999997;42.2227375;12.778731284249998;161.2550548721191;85.85568894198481;752.3717867681055;589.0775348519306;3894.448019240254;4026.695731835113;21463.07134255006;27250.839063737858;123367.51349021538;182845.89169577538;730762.0415359347;1219224.8750029297;1.37;42.162924;9.228132872000002;159.78511544144797;58.36240120541891;735.2868547135257;387.8648314907915;3729.2625466982554;2598.6147115826234;20015.40939130946;17305.44352710555;111447.5199039099;114361.19125358605;636732.3980681818;750717.7325057667;1.1560000000000001;42.4516535;4.60962187975;160.29016078525913;23.24226793289447;732.7705177081905;137.94768615572585;3676.877798817319;876.0993551061857;19435.698554186005;5679.9004685988475;106107.7449866121;36979.696063589894;591902.1543819702;240468.07722361598;1.1950000000000003;42.453827000000004;5.708681443000001;161.090814780731;29.990196153370395;738.6974556460583;175.786665815052;3714.626314798358;1090.7907475097063;19676.223507023642;6940.098755856635;107679.66229392122;44634.05885755698;602385.0597792474;288205.5471353752;1.1720000000000002;42.4340695;5.71329888425;161.0216423805311;30.276918010129528;738.4027559804065;178.5277758510429;3713.4009799439536;1112.2684369589529;19672.30306543589;7096.307986384891;107679.65233460166;45727.08905250569;602544.4131427014;295669.06067345035;10.180000000000001;47.55541949999999;71.08518347274999;234.0496464574271;499.0510895329625;1485.3822716805366;3727.119223438761;10775.675825069928;29215.72648067587;84160.2740387612;237089.68029517736;686013.4352989676;1972271.000725784;5741804.132844434;16703496.550641928
CHEMBL477197;1;22.0;10.880833333333332;57.14540208333333;89.68772220196762;320.1906987230338;741.0560467197718;2375.701519485986;6537.7387783763525;20460.93024095433;60986.31090780231;191242.9196003322;592065.6423692938;1871738.0182993452;5908418.190367847;18828647.003776394;60093917.69416002;10.880833333333332;57.14540208333333;89.68772220196762;320.1906987230338;741.0560467197718;2375.701519485986;6537.7387783763525;20460.93024095433;60986.31090780231;191242.9196003322;592065.6423692938;1871738.0182993452;5908418.190367847;18828647.003776394;60093917.69416002;10.880833333333332;57.14540208333333;89.68772220196762;320.1906987230338;741.0560467197718;2375.701519485986;6537.7387783763525;20460.93024095433;60986.31090780231;191242.9196003322;592065.6423692938;1871738.0182993452;5908418.190367847;18828647.003776394;60093917.69416002;1.5519999999999996;52.3283449;22.774886155804;236.66013941555119;189.30244388595864;1328.0901270474883;1490.184400226261;8286.560082205615;11547.54236748376;54773.34787533148;88698.54795093912;374856.8552308584;677592.5828806296;2625477.1766195605;5159789.980864896;110.38000000000001;2181.4574000000002;42541.09130200001;853774.1122024601;17225188.92411026;348505763.0783305;7059843459.588455;143097979283.22647;2901280207401.093;58830256327400.67;1192991575346852.2;2.4192788409494816e+16;4.906141046159808e+17;9.949396090472737e+18;2.017690830287023e+20;59.047000000000004;238.7418822;1099.7300616343603;5404.228537727401;27630.994456060947;145130.01309110926;777335.2356946376;4226129.943679685;23250070.34275706;129153752.69977483;723242119.9263506;4077559905.7423563;23121095862.749634;131745760954.34656;753830485592.7256;30.817999999999998;100.07529000000001;318.523662674;1131.9205988538022;4130.934439075339;15570.703283934166;59837.63909931721;233839.17948510795;925671.5297200506;3703350.0653444245;14943022.59754679;60715390.5098175;248089682.1359348;1018389310.940319;4196121937.511253;36.5;110.655;352.80125;1224.4756375;4429.308653125;16553.349961593744;63353.4189270078;247038.77881408524;977711.4636476933;3916329.6292732726;15842374.943794781;64608235.0493313;265270884.5124193;1095347139.4116013;4544578641.803365;-1.9073899627142152;51.57733934312997;-1.7256080783795895;217.33552331610068;18.500481025372544;1112.2181646872775;255.39537649069425;6262.0892366365315;2385.5751387053865;37167.97581660644;19814.55525228379;228020.3461989509;156015.55161273785;1431625.116887472;1192259.2755349767;288.17;3894.033942000001;54180.89200529;774070.0321860582;11318323.349946797;168802214.2296527;2559541483.9138503;39343155025.88694;611516053289.9413;9591000956576.959;151525780382416.22;2408057566953165.0;3.845166492567578e+16;6.163663043763162e+17;9.911148538393582e+18;2.1279999999999997;50.328506;18.09164324275;215.21250515751825;143.29830345594985;1133.4388411685625;1117.3964901320974;6660.74514920138;8611.488513308685;41815.50701371275;65683.2668394109;274485.87641430687;497284.9185777037;1861200.0207903888;3747448.321743831;1.671;50.1790955;11.4375883305;212.06135475823416;90.41093802629919;1094.2814108187818;712.3421482430394;6246.471085961648;5518.113525283352;37805.78264195923;42014.68102430493;237847.50470879377;315577.6890754527;1539285.1376342196;2347073.389077331;1.675;50.727382999999996;4.780437891250001;213.13253930121323;34.57260990613213;1087.4372675574666;281.07690604268316;6098.60113658628;2249.716598638714;36013.358512625055;17514.162489703565;219595.64263113876;133261.37473485767;1369218.687794762;996627.1230320961;1.783;50.480754499999996;6.89069438575;212.36865041931011;49.796400741167275;1085.280817340421;398.65840085464123;6103.878289196952;3177.4548166283284;36219.386999924674;24771.93577659318;222425.44578952578;189145.79519425062;1399875.9375937325;1420485.0607674185;1.684;50.419588000000005;6.658109100249999;212.09310094535925;49.26442898706044;1084.1438354701306;398.88620889225626;6100.668744420865;3197.4212931866996;36228.85567744127;25014.204264216492;222711.18790660182;191475.415142757;1403387.5577685763;1440897.4790424043;12.243000000000002;56.994698;87.03367892850001;305.84050293919324;679.8907049627985;2152.458045791142;5664.315538952529;17336.399818321508;49388.533967222014;150096.93295860314;444392.81790304626;1353568.9107917661;4088419.519372153;12512545.355493674;38228306.02113021
